song_no,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
1275,0.631,0.876,7,-8.569,1,0.0454,0.0363,0.804,0.09,0.739,119.989,6eKeuLRPiVSCO4p1OsFirm,518987,4
1276,0.254,0.327,4,-17.022,0,0.0401,0.897,0.0289,0.103,0.0667,137.455,2f2YpU0kf9qbx7X4c2X2L8,207813,3
1277,0.707,0.542,1,-9.079,0,0.0602,0.0762,0.269,0.0721,0.748,146.992,3WjURarf3ODlvegw0KSBqs,308373,1
1278,0.478,0.382,9,-17.334,1,0.0433,0.983,0.952,0.12,0.141,159.966,4HHHpq9Tl4c43nk1weKJkq,250707,4
1279,0.358,0.404,10,-14.902,1,0.0431,0.352,0.538,0.127,0.0799,117.963,1EOxwHAgXe7nDR2FGti6pH,507307,4
1280,0.743,0.573,9,-8.533,1,0.0377,0.3,0.0231,0.106,0.66,127.718,5ZNXNWnijFMUtDGdl1XDBu,347560,4
1281,0.692,0.401,7,-9.382,1,0.0936,0.73,0.000932,0.0722,0.33,120.336,2WloLsoUqp1A0xxNAwoiwh,303413,4
1282,0.601,0.712,1,-9.433,1,0.0431,0.0848,0,0.479,0.386,114.998,79nEEoEPY2w8EXj9hjn5oc,154000,4
1283,0.701,0.464,5,-8.952,1,0.101,0.773,0.755,0.119,0.359,140.955,60ABqMtWZFSWw1sxuzo8Pe,127080,4
1284,0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,78TTtXnFQPzwqlbtbwqN0y,188238,4
1285,0.45,0.574,6,-6.568,1,0.0393,0.908,0.0289,0.126,0.321,145.674,2nlqFOnSp8TAqzi7KYnrRC,175987,4
1286,0.664,0.548,0,-7.642,1,0.0461,0.179,0.00406,0.208,0.206,128.991,47o0JpUemOGkFRY3gEUwxA,165578,4
1287,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,5CaXxLM568tBh1PwhXdciZ,195093,4
1288,0.73,0.526,10,-10.909,1,0.0429,0.0256,0.000887,0.0913,0.385,118.208,3CD75JGmSMKA3RW5RtOwAz,252493,4
1289,0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,4fzsfWzRhPawzqhX8Qt9F3,311867,4
1290,0.611,0.413,5,-11.408,1,0.0352,0.876,0.0226,0.0799,0.0698,130.972,0pCTr2E9CtulIwNprituKi,238747,4
1291,0.321,0.479,2,-11.395,0,0.049,0.0762,0.00471,0.151,0.139,109.239,2jvuMDqBK04WvCYYz5qjvG,1025280,4
1292,0.518,0.729,11,-7.193,0,0.0452,0.183,0,0.0643,0.343,156.879,6w8pFOKn42O418qwcQElZ3,240013,4
1293,0.606,0.713,9,-5.987,1,0.0314,0.0568,0.00262,0.0814,0.549,120.016,5Y4vRBs4QCUloQ5W9Wb58j,279841,4
1294,0.621,0.703,10,-11.306,1,0.0318,0.256,0.503,0.0776,0.547,139.983,4LhwCjtntflNklQPJsOL9G,210247,4
1295,0.599,0.442,6,-6.081,1,0.0352,0.000177,0.000392,0.0645,0.353,142.01,1nwvHvtJVRRuHuorpRddeF,203849,4
1296,0.64,0.611,2,-10.78,1,0.0357,0.201,0.839,0.115,0.502,160.008,0QduPQXz3X76CVXJ7Wa9PH,244949,4
1297,0.666,0.665,9,-5.116,0,0.0278,0.00338,0.000104,0.068,0.364,96.994,3rFeq7vjP5iyhEDssZV49n,261986,4
1298,0.478,0.684,1,-3.316,1,0.0402,0.338,0.34,0.35,0.647,162.562,13AYk3zwAtSuuu1t9GTf7n,263734,4
1299,0.643,0.687,10,-8.224,1,0.048,0.0328,0.0145,0.095,0.162,125.995,4EX9MmGTkiPNOQUBPZsX2K,283587,4
1300,0.67,0.548,1,-8.963,0,0.325,0.425,0,0.0926,0.234,134.87,7og4nJ1NCle7JUsT1FfsTt,263111,4
1301,0.329,0.554,7,-9.352,1,0.0375,0.0181,0.364,0.344,0.194,179.999,1u1UZk2zryUwffQ6daDIi1,368267,4
1302,0.507,0.204,0,-11.575,1,0.0504,0.855,0,0.143,0.343,77.765,1ugQtcwmKOXvKAYzhjncmv,179120,4
1303,0.777,0.635,5,-6.323,0,0.0392,0.764,2.25E-06,0.155,0.653,138.04,44uCMdE6RWnkOFYTtbmUUc,184360,4
1304,0.496,0.639,6,-6.157,1,0.055,0.28,0,0.0975,0.305,147.764,00f9VGHfQhAHMCQ2bSjg3D,224720,4
1305,0.56,0.0574,10,-13.738,1,0.033,0.948,2.30E-05,0.113,0.191,94.507,0Gg82ex8NjAl3oNmCk0LTA,218440,4
1306,0.499,0.429,3,-10.288,1,0.0495,0.199,0.000311,0.334,0.277,117.751,5pNiAcguRrBdYf5V0QXdir,267450,4
1307,0.748,0.225,0,-16.484,0,0.258,0.967,0.0512,0.121,0.35,96.99,0jl2i7G9bt93Byf2I2Q7Mk,179182,4
1308,0.841,0.63,10,-7.556,0,0.0356,0.43,0.653,0.0779,0.669,100.011,3hMvsYZjU1pFH0xoywKXA9,211143,4
1309,0.299,0.496,8,-12.114,0,0.0459,0.019,0.00211,0.302,0.728,76.827,2Xat4Ec6LyVvBM9CfqGn55,188865,4
1310,0.734,0.232,0,-13.044,1,0.0353,0.601,0.00944,0.222,0.152,99.999,6ukl0NMfJPOfrKS3tvrdyW,138057,4
1311,0.57,0.433,0,-11.764,1,0.0252,0.00422,0.762,0.153,0.128,165.937,009G971wsvioMi84zENJax,243973,4
1312,0.717,0.862,8,-4.736,1,0.054,0.00689,0,0.321,0.52,130.021,1ULa3GfdMKs0MfRpm6xVlu,224933,4
1313,0.658,0.537,6,-7.535,0,0.0307,0.138,0,0.0572,0.887,132.115,7eBMMJUzfdXjWnHgmYmlPw,116373,4
1314,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,4DE42oDol0KHxympBsaiYu,124693,3
1315,0.483,0.677,0,-5.91,1,0.0593,0.283,0,0.321,0.842,170.72,7KmRz1oKEwgj9qpfn72OfO,131867,4
1316,0.381,0.608,2,-10.061,1,0.0268,0.113,0,0.148,0.742,106.299,7LNiAjyg9P2GKINTtN6Yt8,136120,4
1317,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,1gFNm7cXfG1vSMcxPpSxec,188960,4
1318,0.641,0.722,6,-10.553,0,0.0297,0.117,0,0.19,0.698,137.732,3hNUYt4dMM9RhcWmty8oKF,169613,4
1319,0.592,0.295,4,-10.534,1,0.0261,0.563,0.00071,0.109,0.734,76.066,6eexkuQmvCxCJmtf9dQSHZ,215613,4
1320,0.544,0.316,4,-8.051,1,0.0309,0.616,0,0.11,0.44,100.074,4Y1wDuG8wnlT6GuKgkgjNT,162413,3
1321,0.512,0.0953,2,-16.082,1,0.0304,0.828,0.000268,0.117,0.193,134.706,5FnpXVgDOk2sLT58qM22Of,176667,4
1322,0.517,0.762,11,-5.806,0,0.0454,0.161,0,0.0897,0.351,156.928,0BfVKJALJjpzNYIQiEgF2G,241292,4
1323,0.242,0.792,0,-7.1,1,0.0882,0.00384,0.0904,0.393,0.262,110.939,4XoW0fMU0j0QpTsBBW8Oq5,798693,4
1324,0.201,0.718,7,-9.821,1,0.0657,0.395,0.789,0.135,0.159,149.734,4pbEwQiDjPln3oYlijXuOE,316640,4
1325,0.283,0.581,0,-11.144,1,0.0403,0.407,0.12,0.544,0.0996,102.202,05XSpcg3nm0zpDHd36AZOs,298867,4
1326,0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,4jLv3tDBu8ww2R07DvL12s,314173,4
1327,0.402,0.406,5,-15.119,1,0.0652,0.75,0.791,0.114,0.243,109.946,1bAZV1EBTRi9t1cVg75i8t,332880,4
1328,0.411,0.285,0,-10.97,1,0.0306,0.872,0.000354,0.0993,0.213,72.139,0d6bZwEAi1XblGRhnzPfgC,216707,4
1329,0.18,0.226,9,-16.457,0,0.042,0.951,0.982,0.0998,0.048,94.079,3PrLXpTfUdi9iE1PA82sS3,126960,4
1330,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,4k7x3QKrc3h3U0Viqk0uop,289560,3
1331,0.201,0.771,10,-6.914,1,0.0401,0.0087,0.847,0.112,0.0984,155.068,6bKHrmhfMFhlXqYR6zfPt9,347000,3
1332,0.571,0.172,7,-20.7,1,0.0318,0.979,0.275,0.124,0.297,90.972,5I6y1KWmUoV5YCaIEcs1qs,307698,4
1333,0.538,0.52,9,-7.46,1,0.0299,0.00425,0,0.367,0.678,106.031,7hm4HTk9encxT0LYC0J6oI,183440,4
1334,0.667,0.692,5,-8.361,1,0.0285,0.147,3.75E-05,0.349,0.846,96.021,0jBE7Fn78EAvmIs3dCd6GO,151333,4
1335,0.521,0.473,7,-5.353,1,0.0275,0.717,0,0.0715,0.46,97.09,6u13tCUeMafkT0KFsmvodB,142227,4
1336,0.545,0.26,9,-12.668,1,0.0289,0.788,0.00099,0.105,0.185,75.962,6OG05bPAwUuV3OMvy2Vy1P,247150,4
1337,0.437,0.143,11,-17.012,1,0.0329,0.927,0.0336,0.109,0.0868,132.87,7xDydFFgyOYit7yAUsRhrI,219000,4
1338,0.648,0.66,5,-7.129,1,0.0379,0.804,0.839,0.0881,0.513,126.033,4Qosj8bJfXBlXi35ukPiGi,205893,4
1339,0.587,0.566,9,-9.932,1,0.0276,0.47,0,0.0644,0.529,76.054,42cxPm9jgbaxIVN77XA1m6,461947,4
1340,0.743,0.743,2,-10.117,1,0.0367,0.0511,0.233,0.0987,0.707,121.604,5eSllZgRWCIJsDTAqFRwQw,358773,4
1341,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,3jHdKaLCkuNEkWcLVmQPCX,127921,3
1342,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,37Tmv4NnfQeb0ZgUC4fOJj,348624,4
1343,0.412,0.538,1,-8.155,1,0.0505,0.286,0.0324,0.667,0.639,132.933,47XzyeCErz1ojPKMcNwfN2,533680,4
1344,0.372,0.73,5,-7.684,0,0.0416,0.679,0.153,0.247,0.176,82.537,2CjlO4k9UEekILJmHwtees,35987,4
1345,0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,2S1LebN6AXXQqJolBxlWgO,281500,4
1346,0.548,0.63,5,-6.1,1,0.0343,0.0111,0.000721,0.128,0.338,75.972,3h0xzCrYEVVFhhycY7jGBs,180789,4
1347,0.383,0.208,1,-12.619,1,0.0368,0.829,0,0.122,0.207,143.55,0TQRTHSHOPC4L8llEJIiWA,132760,4
1348,0.45,0.908,8,-6.104,1,0.0791,0.0789,0,0.1,0.484,139.079,0ixnGNSmYZQxCuuQEcRp00,290013,4
1349,0.366,0.365,5,-11.503,1,0.0356,0.852,7.38E-06,0.12,0.312,121.769,6U2RE9rTf2LZE36uvVUT7L,78573,4
1350,0.19,0.375,4,-8.973,0,0.034,0.593,0.00154,0.114,0.0384,132.933,560zVUelg9x92l00xI2ynr,315160,4
1351,0.68,0.427,0,-9.559,1,0.028,0.447,0.000117,0.0672,0.554,112.623,7olpmVPTFWyU3wFvC3QUaQ,254907,4
1352,0.286,0.41,4,-6.946,0,0.0308,0.759,2.39E-05,0.212,0.15,77.037,2sMbMYxL9SjPvVbdKFFSr0,219800,4
1353,0.384,0.66,9,-6.41,1,0.035,0.301,2.63E-05,0.119,0.466,174.772,7IaES9g1yqNvqKLvcMEShr,270187,4
1354,0.31,0.181,3,-14.978,1,0.0351,0.939,1.95E-05,0.109,0.105,96.403,4gIsKbQhtIndTqsj9syfKU,278493,3
1355,0.422,0.661,7,-4.497,1,0.0274,0.0166,0.000855,0.312,0.15,79.972,0FTzAmvMu2zKdp3ZrvlliF,207387,4
1356,0.364,0.179,5,-11.619,1,0.0291,0.933,5.05E-06,0.117,0.29,80.035,6QP9u3WaKQhyzJioCa64vY,213333,1
1357,0.52,0.774,0,-7.014,1,0.0455,0.157,0.00853,0.0439,0.549,118.781,214QJ38q2s2HiIvaXE6xiM,172267,4
1358,0.386,0.765,7,-4.155,1,0.0364,0.0636,3.40E-06,0.159,0.435,92.681,0djtnxX5qT9iKCFhOTg15P,275000,4
1359,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,34gCuhDGsG4bRPIf9bb02f,281560,4
1360,0.66,0.316,3,-11.567,0,0.0364,0.529,0.000294,0.104,0.543,91.207,5v4sZRuvWDcisoOk1PFv6T,300253,4
1361,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,1HNkqx9Ahdgi1Ixy2xkKkL,258987,4
1362,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22E-06,0.0601,0.939,119.988,6K8qKeWo5MsFED7wCR6Kop,235382,4
1363,0.464,0.321,2,-11.12,1,0.0418,0.877,0,0.0789,0.306,93.528,5TvFfDlVoUWZvfqrhTJzD7,252760,4
1364,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,7xHWNBFm6ObGEQPaUxHuKO,210227,4
1365,0.406,0.917,0,-2.812,0,0.0662,0.0128,0.0571,0.12,0.397,154.033,22iKiimk9wEJWdHlKdtFsA,264987,4
1366,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,3S4px9f4lceWdKf0gWciFu,211667,4
1367,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,1yvMUkIOTeUNtNWlWRgANS,217747,4
1368,0.675,0.695,7,-7.859,0,0.0753,0.00383,2.95E-05,0.0637,0.662,92.025,6wFqLYmiXyGvprbWa4ogm8,202779,4
1369,0.621,0.555,5,-8.12,1,0.0305,0.367,8.28E-06,0.188,0.66,81.464,2aq5ASfM6GbR5Rw3bhl6Nu,182705,4
1370,0.767,0.465,8,-8.252,1,0.0346,0.0696,0.0449,0.109,0.661,134.993,5EoiWO5l5CFlVs9hu0e5z3,309333,4
1371,0.328,0.461,6,-8.79,1,0.0434,0.447,7.49E-05,0.155,0.232,126.015,6Md0VfGaWXZgJc53IMqPkO,177286,4
1372,0.253,0.352,8,-11.509,1,0.0357,0.883,0.00191,0.0668,0.099,141.97,5Bkw0lMhwk8tF4kMgCCJLv,203492,5
1373,0.618,0.498,3,-8.29,1,0.0259,0.0645,0.0301,0.291,0.818,80.055,4vDQMtAXkPwRxEqM8oXtMQ,196791,4
1374,0.475,0.869,5,-3.725,0,0.0491,0.00148,0,0.269,0.189,127.965,7nc7IrjBuzOezg05jzex2D,198750,4
1375,0.566,0.675,3,-4.602,0,0.0331,0.0611,0,0.642,0.11,122.553,4GKDhtErudZwr52wJx0mxH,207805,4
1376,0.634,0.862,6,-4.764,0,0.0977,7.23E-05,0.00549,0.155,0.493,128.149,554cUKkmV7FMNTdOVwLqxw,180000,4
1377,0.572,0.786,7,-4.497,1,0.0334,0.0271,0,0.713,0.224,129.003,3cbvKJajuiCLZeXktOPn4M,219535,4
1378,0.686,0.903,7,-4.604,1,0.171,0.000788,0.00247,0.2,0.0391,129.995,1oHdPsuW0eDr387rFLx7mA,225231,4
1379,0.704,0.899,7,-3.503,0,0.0876,0.00425,0.174,0.124,0.155,128.026,01XEEoNS9R1BhhG7fWbtaV,351749,4
1380,0.597,0.842,2,-3.424,1,0.0352,0.0135,6.38E-06,0.158,0.484,127.924,63vp2pWGw5NAJ3FnRD84i8,240938,4
1381,0.348,0.932,5,-1.629,0,0.0582,0.0118,0,0.147,0.242,127.756,1r3uN0iZ37sVuxZrQtOeWB,215625,4
1382,0.519,0.814,6,-2.884,1,0.0547,0.0114,0,0.0676,0.381,127.968,2gb41yTLaYgsxJvKcwC3a2,199849,4
1383,0.354,0.795,9,-3.749,1,0.084,0.0175,0.000447,0.0719,0.0498,128.025,73XwwROYu6hC8TGkRyQAqp,192946,4
1384,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49E-06,0.0932,0.43,150.088,6jq6rcOikCZAmjliAgAmfT,239853,4
1385,0.67,0.752,6,-6.441,0,0.0495,0.00942,0.000482,0.128,0.0627,130.01,4OmDBnAGlbFdunInUV8Swk,203308,4
1386,0.404,0.962,3,-2.901,1,0.0978,0.0352,0,0.146,0.572,158.121,1begrRmOMxZvLjUvFSUaEj,182267,4
1387,0.332,0.462,9,-10.935,1,0.0403,0.109,2.01E-06,0.363,0.076,113.985,0Azl7Di23Bp1555z60Zmmd,215946,4
1388,0.329,0.678,3,-7.878,1,0.0344,0.103,0.168,0.843,0.672,106.476,3VSuWxZM6x6V3ig5nYtikL,156040,4
1389,0.549,0.822,2,-7.447,0,0.0362,8.41E-06,0.0857,0.0944,0.52,144.952,5ck1miitoRTdHXS9dvQ6qh,171080,4
1390,0.483,0.592,4,-6.962,1,0.0445,0.408,2.42E-06,0.336,0.206,131.022,7MzKYpIU3wozsFJDOmI8Es,233600,4
1391,0.498,0.502,2,-8.052,1,0.0371,0.891,0.000907,0.0716,0.286,81.169,7412fpVfB2PSSb1nENQczC,215180,4
1392,0.566,0.412,5,-6.994,1,0.0267,0.681,0.017,0.0741,0.47,81.879,0LO7f7ZJg871B8hLTRzrfB,190453,4
1393,0.763,0.33,7,-12.073,1,0.0308,0.461,0.000331,0.16,0.545,110.039,4DXCzGr1WFhUNDwWJOau9g,217636,4
1394,0.604,0.609,10,-6.749,0,0.0241,0.264,0.0386,0.204,0.779,79.977,29UtdOXAf2Ev1Wa0d0ZNBt,198375,4
1395,0.701,0.702,9,-5.221,1,0.0346,0.189,0,0.102,0.684,136.007,3Kq7kKBwHPOvdmyZanK4AP,181492,4
1396,0.595,0.77,11,-5.392,1,0.0359,0.0129,0.00254,0.152,0.755,133.961,0J8x2FryJyw7OVnEGYNFQE,232280,4
1397,0.564,0.378,5,-10.753,1,0.0298,0.648,0.0151,0.332,0.628,76.021,6VaiVrhK699Tkgbj91nml2,248697,4
1398,0.447,0.789,9,-7.005,1,0.0508,0.0312,0.852,0.0934,0.651,123.924,3AZBU8YWI3JUEzH3rO4xeu,264960,4
1399,0.699,0.5,1,-9.944,0,0.0533,0.322,0,0.102,0.773,91.994,06Ykon1t8t9qZDsEAwEMWq,154400,4
1400,0.521,0.487,6,-7.525,0,0.0299,0.253,0,0.0579,0.483,117.072,6iGU74CwXuT4XVepjc9Emf,173040,4
1401,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76E-06,0.129,0.72,124.511,2Gy7qnDwt8Z3MNxqat4CsK,153205,4
1402,0.547,0.308,0,-11.75,1,0.0377,0.505,0,0.109,0.41,114.719,0LrwgdLsFaWh9VXIjBRe8t,217747,4
1403,0.442,0.384,10,-14.635,1,0.0414,0.639,7.70E-05,0.0539,0.216,123.281,3ZE3wv8V3w2T2f7nOCjV0N,235987,4
1404,0.339,0.446,4,-10.854,0,0.0453,0.254,0.000177,0.9,0.133,80.895,3ZFPe2aiLQuEfDxSqQstZp,330920,4
1405,0.562,0.497,3,-8.522,1,0.0333,0.619,0.518,0.116,0.514,90.033,7zhbOCrOKbncbqKvSwQx9R,276920,4
1406,0.487,0.211,2,-12.475,0,0.0336,0.92,8.01E-05,0.112,0.288,101.794,1Lf4Dp7RTPwNI1pw9uOLrK,217572,3
1407,0.784,0.401,7,-15.166,1,0.0407,0.6,0.0929,0.0935,0.795,142.794,5TeoCsHbzWo9UgMW3rv7JL,226667,4
1408,0.415,0.294,0,-11.566,1,0.0309,0.764,0.0018,0.113,0.21,98.238,4lCTpXPWIG8sJEp02cvKkU,306907,3
1409,0.314,0.592,9,-9.297,1,0.0409,0.00472,0,0.268,0.282,80.458,1PeCaWJuQ3ZnDG6ptu4BfJ,243760,4
1410,0.709,0.446,0,-9.904,1,0.037,0.716,2.39E-05,0.11,0.843,140.993,0IVkP59yJ9GFF6B7IrvrxA,219267,3
1411,0.595,0.804,7,-7.911,0,0.0326,0.0129,1.97E-05,0.299,0.586,89.846,6PNvv1dmDbOWrAYwEcuKBX,341533,4
1412,0.375,0.776,8,-6.767,1,0.274,0.154,8.16E-05,0.0925,0.647,186.814,2pDKE8Q40TDGPl1O11DKKn,248603,4
1413,0.578,0.481,4,-10.545,1,0.0317,0.431,0.00299,0.0951,0.548,129.881,6ZQgooEk8PvsLxedYaT6Oa,307333,4
1414,0.516,0.834,5,-8.463,1,0.0667,0.00332,0.0287,0.334,0.484,177.641,39A3BBViZmgYtXeStm9tq4,234706,4
1415,0.724,0.464,8,-8.783,0,0.0295,0.14,0.115,0.08,0.454,136.001,40kLnmCV8jwlRnysj7UQfz,189909,4
1416,0.708,0.485,2,-5.552,1,0.0699,0.21,0,0.104,0.281,139.99,3K8tRD2Prik7FXbD8lZ6DC,151041,4
1417,0.843,0.478,7,-8.969,1,0.0474,0.111,0.216,0.09,0.539,144.002,67PfKFPREimYeu8UPAUVAK,293709,4
1418,0.544,0.479,10,-8.606,1,0.18,0.752,0,0.116,0.726,80.905,4qPsuCJ6GunSYBS7V0MYNR,182545,4
1419,0.567,0.743,8,-8.614,1,0.0626,0.0356,0.847,0.221,0.423,170.083,1TuopWDIuDi1553081zvuU,212881,5
1420,0.691,0.324,0,-15.367,1,0.0446,0.171,0.0219,0.0674,0.543,121.664,3kbUFmLV5SHVQonfOpNgkd,223067,4
1421,0.61,0.543,5,-5.498,1,0.0301,0.482,0.209,0.156,0.433,130.965,44FnSZip0XhEBR3l7rPeJ1,429520,3
1422,0.613,0.875,7,-4.71,0,0.0671,0.0329,0.00103,0.12,0.106,139.935,0vAXgfcS2hMaml2hAS1lgm,202286,4
1423,0.66,0.937,1,-1.098,1,0.18,0.0328,0.0683,0.497,0.449,128.112,2ce4J8eyrjLRCQlmEx7qRL,204375,4
1424,0.528,0.899,11,-5.171,1,0.0762,0.00134,0.305,0.257,0.0989,127.938,56sn0fvYnxb3O9e5PE4Rr2,202672,4
1425,0.678,0.551,1,-7.332,1,0.0261,0.266,0.00322,0.254,0.767,97.767,4CayREZylZ5ij94y1v0zlc,280453,3
1426,0.792,0.495,0,-11.603,1,0.0527,0.239,0.00175,0.074,0.719,118.066,2bIfM0ZOF4gxK1BeqH3Djm,517400,4
1427,0.412,0.538,1,-8.155,1,0.0505,0.286,0.0324,0.667,0.638,132.933,7qRyhseyLxQ8ukR1bLyAz9,533680,4
1428,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75E-05,0.1,0.584,122.093,0dOg1ySSI7NkpAe89Zo0b9,278680,4
1429,0.285,0.322,6,-16.58,0,0.044,0.366,0.651,0.107,0.142,134.042,7kriFJLY2KOhw5en9iI2jb,1412451,4
1430,0.558,0.524,2,-11.626,0,0.0459,0.321,0.000952,0.94,0.636,93.654,3BEZCNZSmVv30vsMNSOCri,289027,4
1431,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.266,3ykSdTGmYPFl8pDBXer1zG,221640,4
1432,0.391,0.756,7,-11.317,1,0.0648,0.413,0.0418,0.879,0.839,131.648,6PUabSMXmPnZna361Wwmf7,258467,4
1433,0.507,0.847,1,-5.987,0,0.0411,0.0751,0.237,0.372,0.566,98.096,23MrkN7g6Q5U7GLIxNHN1B,198773,4
1434,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,0wJoRiX5K5BxlqZTolB2LD,170813,4
1435,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,0NWPxcsf5vdjdiFUI8NgkP,210160,4
1436,0.551,0.947,2,-4.671,1,0.152,0.000652,0.000257,0.0637,0.466,127.657,6QDbGdbJ57Mtkflsg42WV5,282747,4
1437,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,6fybp4N6eW3bsFAvARxyVe,227800,4
1438,0.609,0.912,9,-3.324,1,0.0338,0.0734,3.10E-06,0.159,0.564,118.035,6z3JD6IqVvu6TUBtCfQPbe,247467,4
1439,0.548,0.843,8,-7.32,1,0.0597,0.0373,1.26E-06,0.0536,0.719,129.661,4RS9PmtHQe7I0o5fEeweOY,188084,4
1440,0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,1OEoNpiyqBghuEUaT6Je6U,354880,4
1441,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,0rFWuqFgHAfuzE8uSB9TWR,182733,4
1442,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,2N2yrmodOnVF10mKvItC9P,283733,4
1443,0.374,0.988,1,-4.706,1,0.0744,0.0321,0.141,0.324,0.321,152.31,4x1iqAZIrfetO4o45KHhcC,206173,4
1444,0.402,0.994,8,-4.436,1,0.132,0.0137,0.0163,0.399,0.268,122.223,4WWUSzyxCUengfmWvKCdhR,197013,4
1445,0.237,0.992,1,-5.215,1,0.129,0.0425,0.00668,0.0755,0.256,170.627,4WPyOlL7E6ckUcCUzIKNJe,231560,4
1446,0.395,0.988,11,-4.877,1,0.111,0.0257,0.146,0.353,0.365,140.849,62pJJQjiTaTsFYFjDIYjYU,263573,4
1447,0.394,0.995,1,-4.946,1,0.105,0.13,0.00459,0.263,0.199,148.196,7CBFRsUz1pz1cS12soVhih,268213,4
1448,0.387,0.989,8,-6.182,1,0.163,0.0207,1.12E-05,0.126,0.216,150.763,58YL9Jo1T0wyijCOZWRmyL,202693,4
1449,0.611,0.667,2,-7.801,1,0.0342,0.0175,0.0844,0.241,0.793,119.996,2haIfONRw1Bhi2zSp67MYU,253333,4
1450,0.546,0.583,6,-7.317,0,0.0348,0.002,0.173,0.115,0.235,128.017,60eOMEt3WNVX1m1jmApmnX,246787,4
1451,0.812,0.816,2,-4.478,1,0.0448,0.0316,3.63E-05,0.153,0.88,110.965,2UbuXuTdSC0oR0upCbiLx2,182440,4
1452,0.446,0.897,2,-5.476,1,0.0647,0.00511,0,0.337,0.31,173.073,7HhcMyNrt1R1vqtfVsiAIh,194151,4
1453,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,67oyFnjJnn78fZP9KjeZx0,350573,4
1454,0.38,0.719,0,-5.96,1,0.0548,0.00512,0.0232,0.159,0.226,138.206,3GXUGuFBNyZaKVE8GrDejh,237803,4
1455,0.245,0.773,0,-5.985,1,0.0525,0.0665,0.00046,0.358,0.464,148.134,5azJUob8ahbXB3M9YFwTpd,323200,4
1456,0.762,0.604,7,-5.296,0,0.11,0.114,0,0.0271,0.847,168.007,7yNf9YjeO5JXUE3JEBgnYc,97960,4
1457,0.766,0.354,6,-9.486,1,0.0543,0.595,0,0.381,0.792,153.902,1tD8J13a74q8fBqXwAP50j,126464,4
1458,0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,0uI7yAKUf52Cn7y3sYyjiX,177667,4
1459,0.651,0.64,9,-8.386,0,0.0866,0.656,0.391,0.151,0.646,91.087,39WFZVKifA8Fl2TZI2kp0S,240331,4
1460,0.944,0.514,5,-7.895,1,0.195,0.0684,0.00209,0.103,0.331,120.004,5MChi9fdCbTIWDJPPUuuW6,276785,4
1461,0.729,0.571,11,-9.188,0,0.0869,0.0774,0.213,0.0994,0.582,81.486,0i7jazn1Rtp51KPM4iSs6z,300991,4
1462,0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,02CygBCQOIyEuhNZqHHcNx,261881,4
1463,0.785,0.379,7,-11.446,1,0.0732,0.391,0.0161,0.267,0.182,122.043,6pxElwU80zhjbCC77Vn8EI,357357,3
1464,0.654,0.731,6,-6.559,0,0.0255,0.179,3.48E-05,0.1,0.761,117.955,4FdeSDY5xmZgZg4MyBLleO,239213,4
1465,0.565,0.44,6,-10.009,0,0.051,0.626,0.000205,0.0893,0.229,119.728,2uWaQb9xq100a2QHDWQyRI,151173,4
