,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
225,0.594,0.495,11,-10.949,0,0.677,0.857,0.891,0.407,0.518,89.95,audio_features,3sBpopPCelPx9fmxaNdMZb,spotify:track:3sBpopPCelPx9fmxaNdMZb,https://api.spotify.com/v1/tracks/3sBpopPCelPx9fmxaNdMZb,https://api.spotify.com/v1/audio-analysis/3sBpopPCelPx9fmxaNdMZb,117366,4
226,0.604,0.34,9,-12.367,1,0.131,0.867,0.936,0.101,0.366,179.99,audio_features,2l8GC0GCi96lg8xk3SbLbH,spotify:track:2l8GC0GCi96lg8xk3SbLbH,https://api.spotify.com/v1/tracks/2l8GC0GCi96lg8xk3SbLbH,https://api.spotify.com/v1/audio-analysis/2l8GC0GCi96lg8xk3SbLbH,152243,4
227,0.698,0.183,8,-20.188,1,0.299,0.462,0.000424,0.335,0.244,143.96,audio_features,4P1L6AniTDJzANaubzWGYs,spotify:track:4P1L6AniTDJzANaubzWGYs,https://api.spotify.com/v1/tracks/4P1L6AniTDJzANaubzWGYs,https://api.spotify.com/v1/audio-analysis/4P1L6AniTDJzANaubzWGYs,120000,4
228,0.538,0.183,6,-14.958,1,0.0349,0.741,0.563,0.417,0.206,143.948,audio_features,6OqyxJSiizAU5otZMETt9M,spotify:track:6OqyxJSiizAU5otZMETt9M,https://api.spotify.com/v1/tracks/6OqyxJSiizAU5otZMETt9M,https://api.spotify.com/v1/audio-analysis/6OqyxJSiizAU5otZMETt9M,270000,4
229,0.737,0.429,4,-10.252,0,0.0785,0.632,0,0.104,0.147,99.955,audio_features,6HK4YGOpZr1ost68QP3ul0,spotify:track:6HK4YGOpZr1ost68QP3ul0,https://api.spotify.com/v1/tracks/6HK4YGOpZr1ost68QP3ul0,https://api.spotify.com/v1/audio-analysis/6HK4YGOpZr1ost68QP3ul0,185400,4
230,0.568,0.674,3,-5.194,0,0.0301,0.13,0.0634,0.431,0.512,93.194,audio_features,2xcRTNxhhCL5HbCp4UGkjh,spotify:track:2xcRTNxhhCL5HbCp4UGkjh,https://api.spotify.com/v1/tracks/2xcRTNxhhCL5HbCp4UGkjh,https://api.spotify.com/v1/audio-analysis/2xcRTNxhhCL5HbCp4UGkjh,212746,4
231,0.45,0.689,5,-6.194,0,0.0423,0.383,0.011,0.273,0.344,206.575,audio_features,3hPHUpKVB4xo9efj2y29W9,spotify:track:3hPHUpKVB4xo9efj2y29W9,https://api.spotify.com/v1/tracks/3hPHUpKVB4xo9efj2y29W9,https://api.spotify.com/v1/audio-analysis/3hPHUpKVB4xo9efj2y29W9,229121,4
232,0.681,0.367,8,-11.284,0,0.0455,0.171,0.678,0.111,0.188,89.307,audio_features,6kX0IJzgRHkGOuftDSUmlE,spotify:track:6kX0IJzgRHkGOuftDSUmlE,https://api.spotify.com/v1/tracks/6kX0IJzgRHkGOuftDSUmlE,https://api.spotify.com/v1/audio-analysis/6kX0IJzgRHkGOuftDSUmlE,158139,4
233,0.332,0.785,4,-7.136,1,0.149,0.287,0.108,0.301,0.534,152.609,audio_features,5FMu7ZbfPXmGeOU7FnGijE,spotify:track:5FMu7ZbfPXmGeOU7FnGijE,https://api.spotify.com/v1/tracks/5FMu7ZbfPXmGeOU7FnGijE,https://api.spotify.com/v1/audio-analysis/5FMu7ZbfPXmGeOU7FnGijE,204901,4
234,0.559,0.793,2,-4.019,0,0.0346,0.174,0.021,0.329,0.604,80.083,audio_features,6yFNMQrUVlg9Uqo0qRzGOD,spotify:track:6yFNMQrUVlg9Uqo0qRzGOD,https://api.spotify.com/v1/tracks/6yFNMQrUVlg9Uqo0qRzGOD,https://api.spotify.com/v1/audio-analysis/6yFNMQrUVlg9Uqo0qRzGOD,179767,4
235,0.785,0.285,4,-14.635,1,0.0312,0.782,0.548,0.0995,0.634,89.875,audio_features,7nxi8DUA9Iw6nnpGN3M9Zd,spotify:track:7nxi8DUA9Iw6nnpGN3M9Zd,https://api.spotify.com/v1/tracks/7nxi8DUA9Iw6nnpGN3M9Zd,https://api.spotify.com/v1/audio-analysis/7nxi8DUA9Iw6nnpGN3M9Zd,248172,4
236,0.417,0.73,5,-6.774,1,0.0363,0.000563,3.31E-06,0.0766,0.43,81.179,audio_features,2J4obtL5oOmstcOfq5UW3C,spotify:track:2J4obtL5oOmstcOfq5UW3C,https://api.spotify.com/v1/tracks/2J4obtL5oOmstcOfq5UW3C,https://api.spotify.com/v1/audio-analysis/2J4obtL5oOmstcOfq5UW3C,167091,4
237,0.489,0.793,10,-5.848,1,0.0421,0.444,0.3,0.213,0.603,81.326,audio_features,1CKm95B5JmaSCnZLquInM4,spotify:track:1CKm95B5JmaSCnZLquInM4,https://api.spotify.com/v1/tracks/1CKm95B5JmaSCnZLquInM4,https://api.spotify.com/v1/audio-analysis/1CKm95B5JmaSCnZLquInM4,126224,4
