,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
926,0.448,0.746,8,-6.089,1,0.06,0.0124,0.651,0.108,0.208,140.088,audio_features,7KCVv4G214JjjAz2B9eM7H,spotify:track:7KCVv4G214JjjAz2B9eM7H,https://api.spotify.com/v1/tracks/7KCVv4G214JjjAz2B9eM7H,https://api.spotify.com/v1/audio-analysis/7KCVv4G214JjjAz2B9eM7H,310507,4
927,0.438,0.806,5,-6.788,1,0.0324,0.000575,3.55e-06,0.247,0.612,132.549,audio_features,6zICqQ6f7w1sF0FYqQleUl,spotify:track:6zICqQ6f7w1sF0FYqQleUl,https://api.spotify.com/v1/tracks/6zICqQ6f7w1sF0FYqQleUl,https://api.spotify.com/v1/audio-analysis/6zICqQ6f7w1sF0FYqQleUl,285653,4
928,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,audio_features,66W1rVTnEv86dIkFhoiElg,spotify:track:66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/tracks/66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/audio-analysis/66W1rVTnEv86dIkFhoiElg,176767,4
929,0.433,0.614,8,-7.594,0,0.0499,0.111,5.61e-05,0.141,0.233,178.751,audio_features,7egu63DOhNpivWOpGtzqGS,spotify:track:7egu63DOhNpivWOpGtzqGS,https://api.spotify.com/v1/tracks/7egu63DOhNpivWOpGtzqGS,https://api.spotify.com/v1/audio-analysis/7egu63DOhNpivWOpGtzqGS,276360,4
930,0.589,0.436,6,-11.811,1,0.038,0.0117,0.0691,0.115,0.9,99.924,audio_features,2rVAtdA3LWr18RAVGXZNkw,spotify:track:2rVAtdA3LWr18RAVGXZNkw,https://api.spotify.com/v1/tracks/2rVAtdA3LWr18RAVGXZNkw,https://api.spotify.com/v1/audio-analysis/2rVAtdA3LWr18RAVGXZNkw,187000,4
931,0.753,0.411,0,-10.684,1,0.0271,0.547,4.19e-05,0.228,0.484,100.042,audio_features,5QbOhkI0lvpXGqYgzh87yr,spotify:track:5QbOhkI0lvpXGqYgzh87yr,https://api.spotify.com/v1/tracks/5QbOhkI0lvpXGqYgzh87yr,https://api.spotify.com/v1/audio-analysis/5QbOhkI0lvpXGqYgzh87yr,215007,4
932,0.569,0.536,1,-6.137,1,0.0819,0.554,0.0,0.0655,0.656,173.695,audio_features,518miTxc3a15X7HB8FgJUW,spotify:track:518miTxc3a15X7HB8FgJUW,https://api.spotify.com/v1/tracks/518miTxc3a15X7HB8FgJUW,https://api.spotify.com/v1/audio-analysis/518miTxc3a15X7HB8FgJUW,209833,4
933,0.674,0.875,6,-4.898,0,0.0283,0.0947,0.0,0.0907,0.824,108.014,audio_features,4J8RM3zVT5VXbJZeGIgVOA,spotify:track:4J8RM3zVT5VXbJZeGIgVOA,https://api.spotify.com/v1/tracks/4J8RM3zVT5VXbJZeGIgVOA,https://api.spotify.com/v1/audio-analysis/4J8RM3zVT5VXbJZeGIgVOA,170031,4
934,0.619,0.277,11,-11.771,1,0.0322,0.892,0.0542,0.116,0.435,111.576,audio_features,5h1L6nOR9QYXeeNW14aeus,spotify:track:5h1L6nOR9QYXeeNW14aeus,https://api.spotify.com/v1/tracks/5h1L6nOR9QYXeeNW14aeus,https://api.spotify.com/v1/audio-analysis/5h1L6nOR9QYXeeNW14aeus,171149,4
935,0.294,0.196,0,-12.5,1,0.0558,0.842,3.15e-05,0.105,0.0996,68.853,audio_features,5Y8UUyWfuQ0EAmYLvwwcJL,spotify:track:5Y8UUyWfuQ0EAmYLvwwcJL,https://api.spotify.com/v1/tracks/5Y8UUyWfuQ0EAmYLvwwcJL,https://api.spotify.com/v1/audio-analysis/5Y8UUyWfuQ0EAmYLvwwcJL,224947,4
936,0.447,0.711,9,-6.514,1,0.0288,2.25e-05,0.788,0.113,0.162,105.27,audio_features,11HCS8E6veZP3Mkf3f5Kal,spotify:track:11HCS8E6veZP3Mkf3f5Kal,https://api.spotify.com/v1/tracks/11HCS8E6veZP3Mkf3f5Kal,https://api.spotify.com/v1/audio-analysis/11HCS8E6veZP3Mkf3f5Kal,213426,4
937,0.58,0.682,4,-8.523,1,0.0332,0.0792,0.0316,0.161,0.774,77.53,audio_features,3cUxncrTWSA9lhlQbuIwUY,spotify:track:3cUxncrTWSA9lhlQbuIwUY,https://api.spotify.com/v1/tracks/3cUxncrTWSA9lhlQbuIwUY,https://api.spotify.com/v1/audio-analysis/3cUxncrTWSA9lhlQbuIwUY,211053,4
938,0.281,0.332,9,-11.243,1,0.0512,0.939,0.00582,0.766,0.189,79.994,audio_features,1C0wUTyX5wZA4AbZaZfZAB,spotify:track:1C0wUTyX5wZA4AbZaZfZAB,https://api.spotify.com/v1/tracks/1C0wUTyX5wZA4AbZaZfZAB,https://api.spotify.com/v1/audio-analysis/1C0wUTyX5wZA4AbZaZfZAB,342843,3
939,0.444,0.827,9,-6.989,0,0.0303,0.000824,0.189,0.0729,0.244,139.992,audio_features,0UNYe8hW45WCqrTOXylPY6,spotify:track:0UNYe8hW45WCqrTOXylPY6,https://api.spotify.com/v1/tracks/0UNYe8hW45WCqrTOXylPY6,https://api.spotify.com/v1/audio-analysis/0UNYe8hW45WCqrTOXylPY6,441506,4
940,0.276,0.449,4,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,audio_features,33HRECrmuelZxOpid6XTNX,spotify:track:33HRECrmuelZxOpid6XTNX,https://api.spotify.com/v1/tracks/33HRECrmuelZxOpid6XTNX,https://api.spotify.com/v1/audio-analysis/33HRECrmuelZxOpid6XTNX,230987,4
941,0.336,0.345,5,-6.456,0,0.029,0.744,6.01e-06,0.182,0.0756,92.502,audio_features,2OdpZeTpnbqPqBrclk2pib,spotify:track:2OdpZeTpnbqPqBrclk2pib,https://api.spotify.com/v1/tracks/2OdpZeTpnbqPqBrclk2pib,https://api.spotify.com/v1/audio-analysis/2OdpZeTpnbqPqBrclk2pib,277267,4
942,0.215,0.46,2,-6.858,1,0.0303,0.544,0.445,0.0641,0.0651,142.462,audio_features,1oCUj7YvKxxSKRDAU3pePN,spotify:track:1oCUj7YvKxxSKRDAU3pePN,https://api.spotify.com/v1/tracks/1oCUj7YvKxxSKRDAU3pePN,https://api.spotify.com/v1/audio-analysis/1oCUj7YvKxxSKRDAU3pePN,354600,4
943,0.556,0.463,6,-10.79,1,0.0268,0.817,0.0,0.116,0.764,109.586,audio_features,4heMx0OAwfILu13Lf0VbBM,spotify:track:4heMx0OAwfILu13Lf0VbBM,https://api.spotify.com/v1/tracks/4heMx0OAwfILu13Lf0VbBM,https://api.spotify.com/v1/audio-analysis/4heMx0OAwfILu13Lf0VbBM,247867,4
944,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,audio_features,4K1imZQQ0yKtJ40vGmUajS,spotify:track:4K1imZQQ0yKtJ40vGmUajS,https://api.spotify.com/v1/tracks/4K1imZQQ0yKtJ40vGmUajS,https://api.spotify.com/v1/audio-analysis/4K1imZQQ0yKtJ40vGmUajS,220400,4
