,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
223,0.822,0.542,9,-7.598,1,0.0641,0.204,0.133,0.105,0.546,147.046,audio_features,4i1IFCnXF40pbYZ7X19Fqb,spotify:track:4i1IFCnXF40pbYZ7X19Fqb,https://api.spotify.com/v1/tracks/4i1IFCnXF40pbYZ7X19Fqb,https://api.spotify.com/v1/audio-analysis/4i1IFCnXF40pbYZ7X19Fqb,208129,4
224,0.752,0.543,1,-9.483,1,0.0398,0.623,0.0706,0.107,0.282,126.001,audio_features,044qU7kwVZaDwzWnRsmVVL,spotify:track:044qU7kwVZaDwzWnRsmVVL,https://api.spotify.com/v1/tracks/044qU7kwVZaDwzWnRsmVVL,https://api.spotify.com/v1/audio-analysis/044qU7kwVZaDwzWnRsmVVL,233280,4
225,0.82,0.676,3,-6.349,1,0.287,0.658,1.65E-06,0.0668,0.728,87.204,audio_features,1DxaNpUujd8r0rSiv8uCFA,spotify:track:1DxaNpUujd8r0rSiv8uCFA,https://api.spotify.com/v1/tracks/1DxaNpUujd8r0rSiv8uCFA,https://api.spotify.com/v1/audio-analysis/1DxaNpUujd8r0rSiv8uCFA,200653,4
226,0.511,0.614,1,-6.371,1,0.322,0.0987,0,0.144,0.95,92.184,audio_features,6OyRpRa1xjDNriftwh1dZR,spotify:track:6OyRpRa1xjDNriftwh1dZR,https://api.spotify.com/v1/tracks/6OyRpRa1xjDNriftwh1dZR,https://api.spotify.com/v1/audio-analysis/6OyRpRa1xjDNriftwh1dZR,234147,4
227,0.426,0.899,4,-5.674,1,0.31,0.365,2.68E-05,0.715,0.639,91.667,audio_features,3naDDvqjwCTy6c1xZ1FV6d,spotify:track:3naDDvqjwCTy6c1xZ1FV6d,https://api.spotify.com/v1/tracks/3naDDvqjwCTy6c1xZ1FV6d,https://api.spotify.com/v1/audio-analysis/3naDDvqjwCTy6c1xZ1FV6d,279667,4
228,0.812,0.828,4,-4.984,0,0.0706,0.0343,0.00104,0.347,0.909,124.035,audio_features,2oZHqyiEdQvZimjrdQrEtF,spotify:track:2oZHqyiEdQvZimjrdQrEtF,https://api.spotify.com/v1/tracks/2oZHqyiEdQvZimjrdQrEtF,https://api.spotify.com/v1/audio-analysis/2oZHqyiEdQvZimjrdQrEtF,219677,4
229,0.907,0.568,10,-6.742,1,0.0451,0.0409,0.00467,0.0693,0.659,107.017,audio_features,1szcqjv31ORgVlb9hrrY9V,spotify:track:1szcqjv31ORgVlb9hrrY9V,https://api.spotify.com/v1/tracks/1szcqjv31ORgVlb9hrrY9V,https://api.spotify.com/v1/audio-analysis/1szcqjv31ORgVlb9hrrY9V,209720,4
230,0.401,0.897,2,-4.361,1,0.0725,0.00657,0.191,0.425,0.511,144.863,audio_features,2eqyjSNjjTmq8A0P69nEQF,spotify:track:2eqyjSNjjTmq8A0P69nEQF,https://api.spotify.com/v1/tracks/2eqyjSNjjTmq8A0P69nEQF,https://api.spotify.com/v1/audio-analysis/2eqyjSNjjTmq8A0P69nEQF,118707,4
231,0.547,0.759,5,-5.554,1,0.0294,0.53,4.47E-06,0.12,0.5,143.985,audio_features,2LS1T6x2O0WZUwg0wJLx84,spotify:track:2LS1T6x2O0WZUwg0wJLx84,https://api.spotify.com/v1/tracks/2LS1T6x2O0WZUwg0wJLx84,https://api.spotify.com/v1/audio-analysis/2LS1T6x2O0WZUwg0wJLx84,207708,4
232,0.6,0.773,2,-7.508,1,0.183,0.563,0.659,0.9,0.147,95.021,audio_features,6PZNj9qWs6oguSyN9J5H7X,spotify:track:6PZNj9qWs6oguSyN9J5H7X,https://api.spotify.com/v1/tracks/6PZNj9qWs6oguSyN9J5H7X,https://api.spotify.com/v1/audio-analysis/6PZNj9qWs6oguSyN9J5H7X,181687,4
233,0.59,0.317,7,-15.014,1,0.0307,0.000877,0.000867,0.0745,0.33,99.81,audio_features,2Aqc48sn8He26hmTvQ2BMj,spotify:track:2Aqc48sn8He26hmTvQ2BMj,https://api.spotify.com/v1/tracks/2Aqc48sn8He26hmTvQ2BMj,https://api.spotify.com/v1/audio-analysis/2Aqc48sn8He26hmTvQ2BMj,211440,4
234,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,audio_features,263aNAQCeFSWipk896byo6,spotify:track:263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/tracks/263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/audio-analysis/263aNAQCeFSWipk896byo6,214400,4
235,0.326,0.932,9,-4.909,1,0.0506,0.0733,0.725,0.293,0.397,143.927,audio_features,6oeABvJGU7Oztzd3CiSv0l,spotify:track:6oeABvJGU7Oztzd3CiSv0l,https://api.spotify.com/v1/tracks/6oeABvJGU7Oztzd3CiSv0l,https://api.spotify.com/v1/audio-analysis/6oeABvJGU7Oztzd3CiSv0l,338869,4
236,0.377,0.937,5,-4.898,1,0.0649,5.17E-05,0.578,0.0676,0.375,120.532,audio_features,7J7z5NYNlEwv5cIcjbNVHi,spotify:track:7J7z5NYNlEwv5cIcjbNVHi,https://api.spotify.com/v1/tracks/7J7z5NYNlEwv5cIcjbNVHi,https://api.spotify.com/v1/audio-analysis/7J7z5NYNlEwv5cIcjbNVHi,251333,4
237,0.201,0.777,1,-10.167,1,0.0705,0.304,0.78,0.0981,0.235,145.733,audio_features,5by3w3NXvwDpV9FBSOR35u,spotify:track:5by3w3NXvwDpV9FBSOR35u,https://api.spotify.com/v1/tracks/5by3w3NXvwDpV9FBSOR35u,https://api.spotify.com/v1/audio-analysis/5by3w3NXvwDpV9FBSOR35u,433573,4
238,0.79,0.862,11,-12.374,0,0.0725,0.0265,0.897,0.0789,0.561,131.939,audio_features,1h1E47kqGOlZlsgHHMfxXd,spotify:track:1h1E47kqGOlZlsgHHMfxXd,https://api.spotify.com/v1/tracks/1h1E47kqGOlZlsgHHMfxXd,https://api.spotify.com/v1/audio-analysis/1h1E47kqGOlZlsgHHMfxXd,119615,4
239,0.465,0.841,11,-5.767,0,0.0634,0.00486,0,0.109,0.689,168.743,audio_features,4dneV7C1yDt9UtyxrQY375,spotify:track:4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375,157533,4
240,0.652,0.545,1,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,audio_features,6LxcPUqx6noURdA5qc4BAT,spotify:track:6LxcPUqx6noURdA5qc4BAT,https://api.spotify.com/v1/tracks/6LxcPUqx6noURdA5qc4BAT,https://api.spotify.com/v1/audio-analysis/6LxcPUqx6noURdA5qc4BAT,229760,4
241,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,6X3FZtz4cKU2MKSQlGG9ZG,spotify:track:6X3FZtz4cKU2MKSQlGG9ZG,https://api.spotify.com/v1/tracks/6X3FZtz4cKU2MKSQlGG9ZG,https://api.spotify.com/v1/audio-analysis/6X3FZtz4cKU2MKSQlGG9ZG,260520,4
242,0.666,0.748,10,-4.703,0,0.0393,0.18,0.451,0.167,0.604,100.008,audio_features,6wIjQNc12WD1EoTlX0VmM6,spotify:track:6wIjQNc12WD1EoTlX0VmM6,https://api.spotify.com/v1/tracks/6wIjQNc12WD1EoTlX0VmM6,https://api.spotify.com/v1/audio-analysis/6wIjQNc12WD1EoTlX0VmM6,309227,4
243,0.74,0.798,0,-6.55,1,0.146,0.189,0.00128,0.305,0.571,119.964,audio_features,7vcNp4cj4uF4AyX5aKY4Ps,spotify:track:7vcNp4cj4uF4AyX5aKY4Ps,https://api.spotify.com/v1/tracks/7vcNp4cj4uF4AyX5aKY4Ps,https://api.spotify.com/v1/audio-analysis/7vcNp4cj4uF4AyX5aKY4Ps,261360,4
244,0.533,0.545,7,-7.681,1,0.0243,0.207,0.797,0.113,0.419,98.014,audio_features,0GN3fXUdsTHeUg50xfDS0V,spotify:track:0GN3fXUdsTHeUg50xfDS0V,https://api.spotify.com/v1/tracks/0GN3fXUdsTHeUg50xfDS0V,https://api.spotify.com/v1/audio-analysis/0GN3fXUdsTHeUg50xfDS0V,270918,4
245,0.544,0.783,0,-8.12,1,0.054,0.048,0.00734,0.0917,0.697,151.522,audio_features,3KN1A4XVt5lYudW7M6gD9T,spotify:track:3KN1A4XVt5lYudW7M6gD9T,https://api.spotify.com/v1/tracks/3KN1A4XVt5lYudW7M6gD9T,https://api.spotify.com/v1/audio-analysis/3KN1A4XVt5lYudW7M6gD9T,175093,4
246,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,audio_features,38wCbVfMreML5ZhF5iQuKA,spotify:track:38wCbVfMreML5ZhF5iQuKA,https://api.spotify.com/v1/tracks/38wCbVfMreML5ZhF5iQuKA,https://api.spotify.com/v1/audio-analysis/38wCbVfMreML5ZhF5iQuKA,209040,4
247,0.586,0.27,11,-13.168,0,0.0363,0.0117,0.757,0.0943,0.227,134.819,audio_features,1EVNonxYblRjEkhecLhd3W,spotify:track:1EVNonxYblRjEkhecLhd3W,https://api.spotify.com/v1/tracks/1EVNonxYblRjEkhecLhd3W,https://api.spotify.com/v1/audio-analysis/1EVNonxYblRjEkhecLhd3W,187880,4
248,0.478,0.783,9,-7.346,1,0.0419,0.000126,0.582,0.225,0.746,156.337,audio_features,1uEBiGPoSXyrIb37qNXKEc,spotify:track:1uEBiGPoSXyrIb37qNXKEc,https://api.spotify.com/v1/tracks/1uEBiGPoSXyrIb37qNXKEc,https://api.spotify.com/v1/audio-analysis/1uEBiGPoSXyrIb37qNXKEc,137653,4
249,0.398,0.421,9,-10.528,1,0.0346,0.0548,0.707,0.114,0.302,144.708,audio_features,1T5fan6ZHgj8izJaHOkXlX,spotify:track:1T5fan6ZHgj8izJaHOkXlX,https://api.spotify.com/v1/tracks/1T5fan6ZHgj8izJaHOkXlX,https://api.spotify.com/v1/audio-analysis/1T5fan6ZHgj8izJaHOkXlX,355186,4
250,0.317,0.599,9,-8.434,1,0.0321,1.90E-05,0.897,0.122,0.113,124.492,audio_features,5MtnbY0fACKCYyMAsSPmSf,spotify:track:5MtnbY0fACKCYyMAsSPmSf,https://api.spotify.com/v1/tracks/5MtnbY0fACKCYyMAsSPmSf,https://api.spotify.com/v1/audio-analysis/5MtnbY0fACKCYyMAsSPmSf,287573,4
251,0.636,0.476,2,-12.582,1,0.0348,0.0211,0.805,0.522,0.164,131.22,audio_features,3fKwZ4VianLX1c7XsaUlUw,spotify:track:3fKwZ4VianLX1c7XsaUlUw,https://api.spotify.com/v1/tracks/3fKwZ4VianLX1c7XsaUlUw,https://api.spotify.com/v1/audio-analysis/3fKwZ4VianLX1c7XsaUlUw,266280,4
252,0.387,0.525,2,-9.634,1,0.035,0.00236,0.769,0.251,0.258,78.339,audio_features,5kDqGHyvDEvHgMRjQImFNq,spotify:track:5kDqGHyvDEvHgMRjQImFNq,https://api.spotify.com/v1/tracks/5kDqGHyvDEvHgMRjQImFNq,https://api.spotify.com/v1/audio-analysis/5kDqGHyvDEvHgMRjQImFNq,291706,4
253,0.485,0.846,11,-7.63,0,0.0528,0.0157,0.0287,0.0766,0.743,144.246,audio_features,49G0Rj1qpt75vdgiOo8QAE,spotify:track:49G0Rj1qpt75vdgiOo8QAE,https://api.spotify.com/v1/tracks/49G0Rj1qpt75vdgiOo8QAE,https://api.spotify.com/v1/audio-analysis/49G0Rj1qpt75vdgiOo8QAE,237013,4
254,0.433,0.756,9,-7.855,1,0.0565,0.000997,0.761,0.124,0.117,145.443,audio_features,79CfK2gMGf0svanec6LJOj,spotify:track:79CfK2gMGf0svanec6LJOj,https://api.spotify.com/v1/tracks/79CfK2gMGf0svanec6LJOj,https://api.spotify.com/v1/audio-analysis/79CfK2gMGf0svanec6LJOj,233720,4
255,0.584,0.651,0,-8.609,1,0.0337,0.00144,0.893,0.194,0.492,120.023,audio_features,6e41IOBVp1OZltjQAWQxOH,spotify:track:6e41IOBVp1OZltjQAWQxOH,https://api.spotify.com/v1/tracks/6e41IOBVp1OZltjQAWQxOH,https://api.spotify.com/v1/audio-analysis/6e41IOBVp1OZltjQAWQxOH,160173,4
256,0.492,0.344,5,-15.259,1,0.0259,0.674,0.531,0.0933,0.247,86.485,audio_features,3stWWPN41byqp8loPdy92u,spotify:track:3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/tracks/3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/audio-analysis/3stWWPN41byqp8loPdy92u,199414,4
257,0.346,0.808,11,-5.791,0,0.0302,0.0106,0.685,0.247,0.706,219.331,audio_features,3tpj1rnJv8uLThMgOWbRdH,spotify:track:3tpj1rnJv8uLThMgOWbRdH,https://api.spotify.com/v1/tracks/3tpj1rnJv8uLThMgOWbRdH,https://api.spotify.com/v1/audio-analysis/3tpj1rnJv8uLThMgOWbRdH,301867,4
258,0.466,0.83,0,-7.504,1,0.0296,0.447,0.972,0.232,0.51,148.467,audio_features,7pD6katrwWH7H3Xt8cIZS9,spotify:track:7pD6katrwWH7H3Xt8cIZS9,https://api.spotify.com/v1/tracks/7pD6katrwWH7H3Xt8cIZS9,https://api.spotify.com/v1/audio-analysis/7pD6katrwWH7H3Xt8cIZS9,244947,4
259,0.448,0.733,3,-6.238,1,0.0292,0.0369,0.0425,0.169,0.407,142.008,audio_features,5UFt0wpIRFSYTIPjZny4u9,spotify:track:5UFt0wpIRFSYTIPjZny4u9,https://api.spotify.com/v1/tracks/5UFt0wpIRFSYTIPjZny4u9,https://api.spotify.com/v1/audio-analysis/5UFt0wpIRFSYTIPjZny4u9,258653,4
260,0.409,0.792,10,-5.68,1,0.0415,0.0881,0.000576,0.103,0.195,95.072,audio_features,01iiEi9h8CQGUN2K1xBbTj,spotify:track:01iiEi9h8CQGUN2K1xBbTj,https://api.spotify.com/v1/tracks/01iiEi9h8CQGUN2K1xBbTj,https://api.spotify.com/v1/audio-analysis/01iiEi9h8CQGUN2K1xBbTj,279987,4
261,0.634,0.853,0,-3.926,1,0.0483,0.121,0,0.372,0.372,112.977,audio_features,4SO6Wonm24FAHzttG1lIeJ,spotify:track:4SO6Wonm24FAHzttG1lIeJ,https://api.spotify.com/v1/tracks/4SO6Wonm24FAHzttG1lIeJ,https://api.spotify.com/v1/audio-analysis/4SO6Wonm24FAHzttG1lIeJ,232373,4
262,0.599,0.887,8,-2.377,1,0.11,0.00101,0.0545,0.0716,0.461,125.097,audio_features,2sCoROOlNQyFpRQEe6A5lv,spotify:track:2sCoROOlNQyFpRQEe6A5lv,https://api.spotify.com/v1/tracks/2sCoROOlNQyFpRQEe6A5lv,https://api.spotify.com/v1/audio-analysis/2sCoROOlNQyFpRQEe6A5lv,227347,4
263,0.616,0.322,2,-8.997,1,0.0474,0.824,0,0.106,0.356,141.076,audio_features,4suMbpl3KKlF1RokG5m1D4,spotify:track:4suMbpl3KKlF1RokG5m1D4,https://api.spotify.com/v1/tracks/4suMbpl3KKlF1RokG5m1D4,https://api.spotify.com/v1/audio-analysis/4suMbpl3KKlF1RokG5m1D4,191304,4
264,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,audio_features,3xaugmCyXrVkrDTXbFkMW3,spotify:track:3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/tracks/3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/audio-analysis/3xaugmCyXrVkrDTXbFkMW3,180019,4
265,0.686,0.662,0,-5.31,1,0.0317,0.11,1.17E-06,0.0569,0.748,84.225,audio_features,0siySPc0ooo4rNTdwaoXM1,spotify:track:0siySPc0ooo4rNTdwaoXM1,https://api.spotify.com/v1/tracks/0siySPc0ooo4rNTdwaoXM1,https://api.spotify.com/v1/audio-analysis/0siySPc0ooo4rNTdwaoXM1,229693,4
266,0.637,0.333,3,-9.603,1,0.0262,0.181,0,0.147,0.588,84.347,audio_features,5DH7nDryMhpixm4G4B7RP9,spotify:track:5DH7nDryMhpixm4G4B7RP9,https://api.spotify.com/v1/tracks/5DH7nDryMhpixm4G4B7RP9,https://api.spotify.com/v1/audio-analysis/5DH7nDryMhpixm4G4B7RP9,217907,4
267,0.653,0.644,7,-6.204,1,0.0572,0.784,0.000205,0.166,0.363,88.976,audio_features,1PsMieVYFXrSeXMxuE2SbG,spotify:track:1PsMieVYFXrSeXMxuE2SbG,https://api.spotify.com/v1/tracks/1PsMieVYFXrSeXMxuE2SbG,https://api.spotify.com/v1/audio-analysis/1PsMieVYFXrSeXMxuE2SbG,179300,4
268,0.697,0.627,4,-7.941,0,0.0328,0.224,0.0138,0.06,0.797,87.695,audio_features,2zFdsAIk9r2Mi7Lmm1w3sM,spotify:track:2zFdsAIk9r2Mi7Lmm1w3sM,https://api.spotify.com/v1/tracks/2zFdsAIk9r2Mi7Lmm1w3sM,https://api.spotify.com/v1/audio-analysis/2zFdsAIk9r2Mi7Lmm1w3sM,265533,4
269,0.51,0.44,2,-11.015,1,0.0293,0.125,0,0.0994,0.135,74.8,audio_features,4lsEHglVsLzILTDQ3CNESV,spotify:track:4lsEHglVsLzILTDQ3CNESV,https://api.spotify.com/v1/tracks/4lsEHglVsLzILTDQ3CNESV,https://api.spotify.com/v1/audio-analysis/4lsEHglVsLzILTDQ3CNESV,281200,4
270,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,audio_features,0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,299240,4
271,0.438,0.606,7,-6.549,1,0.0305,0.3,4.49E-06,0.0754,0.266,133.822,audio_features,3Nf8oGn1okobzjDcFCvT6n,spotify:track:3Nf8oGn1okobzjDcFCvT6n,https://api.spotify.com/v1/tracks/3Nf8oGn1okobzjDcFCvT6n,https://api.spotify.com/v1/audio-analysis/3Nf8oGn1okobzjDcFCvT6n,240760,4
272,0.651,0.897,0,-7.243,1,0.13,0.417,0.204,0.281,0.728,166.052,audio_features,111j1sWHdGmv2U7dVQhATv,spotify:track:111j1sWHdGmv2U7dVQhATv,https://api.spotify.com/v1/tracks/111j1sWHdGmv2U7dVQhATv,https://api.spotify.com/v1/audio-analysis/111j1sWHdGmv2U7dVQhATv,179920,4
273,0.591,0.37,0,-12.9,1,0.0343,0.895,0.737,0.103,0.352,143.94,audio_features,5SDHPiJN0Z7qlUNvXJhPFo,spotify:track:5SDHPiJN0Z7qlUNvXJhPFo,https://api.spotify.com/v1/tracks/5SDHPiJN0Z7qlUNvXJhPFo,https://api.spotify.com/v1/audio-analysis/5SDHPiJN0Z7qlUNvXJhPFo,218573,4
274,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,audio_features,4osgfFTICMkcGbbigdsa53,spotify:track:4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/audio-analysis/4osgfFTICMkcGbbigdsa53,302347,4
275,0.574,0.859,1,-2.401,1,0.193,0.195,0,0.416,0.828,171.392,audio_features,5pUudDDuJgIpgKIGk2zmxv,spotify:track:5pUudDDuJgIpgKIGk2zmxv,https://api.spotify.com/v1/tracks/5pUudDDuJgIpgKIGk2zmxv,https://api.spotify.com/v1/audio-analysis/5pUudDDuJgIpgKIGk2zmxv,152246,4
276,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,audio_features,7FOJvA3PxiIU0DN3JjQ7jT,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,https://api.spotify.com/v1/tracks/7FOJvA3PxiIU0DN3JjQ7jT,https://api.spotify.com/v1/audio-analysis/7FOJvA3PxiIU0DN3JjQ7jT,241160,4
277,0.666,0.475,7,-6.54,1,0.0334,0.454,0,0.108,0.198,129.915,audio_features,0d6L8cPPTdsPDsTIhy7L2T,spotify:track:0d6L8cPPTdsPDsTIhy7L2T,https://api.spotify.com/v1/tracks/0d6L8cPPTdsPDsTIhy7L2T,https://api.spotify.com/v1/audio-analysis/0d6L8cPPTdsPDsTIhy7L2T,267290,3
278,0.728,0.451,1,-8.962,1,0.053,0.223,0.00383,0.282,0.421,152.994,audio_features,40tfagbwTsKUArXMzRPH9f,spotify:track:40tfagbwTsKUArXMzRPH9f,https://api.spotify.com/v1/tracks/40tfagbwTsKUArXMzRPH9f,https://api.spotify.com/v1/audio-analysis/40tfagbwTsKUArXMzRPH9f,171000,4
279,0.762,0.529,8,-6.557,1,0.0298,0.0855,0.00237,0.341,0.337,110.037,audio_features,6SGNmQwWX7RN8QWiFw9ZV9,spotify:track:6SGNmQwWX7RN8QWiFw9ZV9,https://api.spotify.com/v1/tracks/6SGNmQwWX7RN8QWiFw9ZV9,https://api.spotify.com/v1/audio-analysis/6SGNmQwWX7RN8QWiFw9ZV9,210234,4
280,0.421,0.475,9,-5.474,1,0.03,0.238,0,0.142,0.267,163.769,audio_features,6VnDWq3Y7uG2kjLsocMQDe,spotify:track:6VnDWq3Y7uG2kjLsocMQDe,https://api.spotify.com/v1/tracks/6VnDWq3Y7uG2kjLsocMQDe,https://api.spotify.com/v1/audio-analysis/6VnDWq3Y7uG2kjLsocMQDe,215813,4
281,0.326,0.285,9,-10.972,0,0.0339,0.872,0.000278,0.0968,0.198,143.702,audio_features,6YEyNkfWYAFTib8j1eXg1A,spotify:track:6YEyNkfWYAFTib8j1eXg1A,https://api.spotify.com/v1/tracks/6YEyNkfWYAFTib8j1eXg1A,https://api.spotify.com/v1/audio-analysis/6YEyNkfWYAFTib8j1eXg1A,216707,4
282,0.826,0.642,5,-5.364,0,0.0324,0.0863,9.86E-05,0.128,0.638,120.975,audio_features,6uMYislEOsyrUR4V2TN8Qz,spotify:track:6uMYislEOsyrUR4V2TN8Qz,https://api.spotify.com/v1/tracks/6uMYislEOsyrUR4V2TN8Qz,https://api.spotify.com/v1/audio-analysis/6uMYislEOsyrUR4V2TN8Qz,168480,4
283,0.621,0.762,5,-6.376,1,0.0328,0.106,2.71E-06,0.302,0.395,95.014,audio_features,5Po5YmT4RhawSeqNXx5m0o,spotify:track:5Po5YmT4RhawSeqNXx5m0o,https://api.spotify.com/v1/tracks/5Po5YmT4RhawSeqNXx5m0o,https://api.spotify.com/v1/audio-analysis/5Po5YmT4RhawSeqNXx5m0o,218936,4
284,0.788,0.685,0,-5.874,1,0.028,0.0263,0.000126,0.111,0.599,124.001,audio_features,654BH5npNnfbFZyHD4c2RC,spotify:track:654BH5npNnfbFZyHD4c2RC,https://api.spotify.com/v1/tracks/654BH5npNnfbFZyHD4c2RC,https://api.spotify.com/v1/audio-analysis/654BH5npNnfbFZyHD4c2RC,188588,4
285,0.623,0.643,11,-5.478,1,0.046,0.663,0.000101,0.103,0.535,111.01,audio_features,4OxyYXWVqfqkLIwzffmbLS,spotify:track:4OxyYXWVqfqkLIwzffmbLS,https://api.spotify.com/v1/tracks/4OxyYXWVqfqkLIwzffmbLS,https://api.spotify.com/v1/audio-analysis/4OxyYXWVqfqkLIwzffmbLS,216803,4
286,0.611,0.592,1,-10.922,1,0.0351,0.612,0.00461,0.103,0.322,130.843,audio_features,2VfSwzDCImh8avZQ6mcUvd,spotify:track:2VfSwzDCImh8avZQ6mcUvd,https://api.spotify.com/v1/tracks/2VfSwzDCImh8avZQ6mcUvd,https://api.spotify.com/v1/audio-analysis/2VfSwzDCImh8avZQ6mcUvd,265213,4
287,0.523,0.643,1,-7.895,1,0.0341,0.00518,0,0.318,0.378,100.028,audio_features,5voLEcwp6FlI2iyonUOHXt,spotify:track:5voLEcwp6FlI2iyonUOHXt,https://api.spotify.com/v1/tracks/5voLEcwp6FlI2iyonUOHXt,https://api.spotify.com/v1/audio-analysis/5voLEcwp6FlI2iyonUOHXt,233373,4
288,0.606,0.775,0,-6.038,0,0.04,0.0086,0.498,0.305,0.508,140.013,audio_features,1WHbTjO9WZChMmQdKwmWAC,spotify:track:1WHbTjO9WZChMmQdKwmWAC,https://api.spotify.com/v1/tracks/1WHbTjO9WZChMmQdKwmWAC,https://api.spotify.com/v1/audio-analysis/1WHbTjO9WZChMmQdKwmWAC,258547,4
289,0.453,0.209,11,-11.917,1,0.223,0.587,0,0.119,0.216,169.316,audio_features,49MMefftWPcltNP4OOJGSs,spotify:track:49MMefftWPcltNP4OOJGSs,https://api.spotify.com/v1/tracks/49MMefftWPcltNP4OOJGSs,https://api.spotify.com/v1/audio-analysis/49MMefftWPcltNP4OOJGSs,237020,4
290,0.652,0.515,5,-7.193,0,0.0272,0.0226,0.000314,0.105,0.387,87.994,audio_features,5pQMeUIDHp7ioCgDK9PyAt,spotify:track:5pQMeUIDHp7ioCgDK9PyAt,https://api.spotify.com/v1/tracks/5pQMeUIDHp7ioCgDK9PyAt,https://api.spotify.com/v1/audio-analysis/5pQMeUIDHp7ioCgDK9PyAt,228274,4
291,0.685,0.395,0,-9.925,0,0.0771,0.376,1.95E-05,0.209,0.457,83.015,audio_features,1qtRjq4lKqilxJCQErodW8,spotify:track:1qtRjq4lKqilxJCQErodW8,https://api.spotify.com/v1/tracks/1qtRjq4lKqilxJCQErodW8,https://api.spotify.com/v1/audio-analysis/1qtRjq4lKqilxJCQErodW8,200065,4
292,0.603,0.582,10,-5.635,0,0.156,0.819,0.0106,0.265,0.531,90.009,audio_features,5BFmKRDd5AfV2mKvNSxyRG,spotify:track:5BFmKRDd5AfV2mKvNSxyRG,https://api.spotify.com/v1/tracks/5BFmKRDd5AfV2mKvNSxyRG,https://api.spotify.com/v1/audio-analysis/5BFmKRDd5AfV2mKvNSxyRG,228571,4
293,0.78,0.729,7,-6.029,0,0.105,0.307,0.000236,0.349,0.69,112.838,audio_features,0vInsOPBHyqtF5KYmyiNsv,spotify:track:0vInsOPBHyqtF5KYmyiNsv,https://api.spotify.com/v1/tracks/0vInsOPBHyqtF5KYmyiNsv,https://api.spotify.com/v1/audio-analysis/0vInsOPBHyqtF5KYmyiNsv,181461,4
294,0.776,0.568,0,-6.419,0,0.125,0.0204,1.69E-05,0.078,0.749,150.901,audio_features,7cLm450e9XaPrEZTSTsfwU,spotify:track:7cLm450e9XaPrEZTSTsfwU,https://api.spotify.com/v1/tracks/7cLm450e9XaPrEZTSTsfwU,https://api.spotify.com/v1/audio-analysis/7cLm450e9XaPrEZTSTsfwU,194526,4
295,0.794,0.343,1,-11.427,1,0.122,0.398,0.0322,0.105,0.616,88.005,audio_features,4K2DbmCzzxLhEzJBZjB3H9,spotify:track:4K2DbmCzzxLhEzJBZjB3H9,https://api.spotify.com/v1/tracks/4K2DbmCzzxLhEzJBZjB3H9,https://api.spotify.com/v1/audio-analysis/4K2DbmCzzxLhEzJBZjB3H9,211705,4
296,0.863,0.717,4,-3.143,0,0.17,0.278,0.0826,0.0991,0.357,152.05,audio_features,6XyxCBp6x3jvtxXvMN5sAA,spotify:track:6XyxCBp6x3jvtxXvMN5sAA,https://api.spotify.com/v1/tracks/6XyxCBp6x3jvtxXvMN5sAA,https://api.spotify.com/v1/audio-analysis/6XyxCBp6x3jvtxXvMN5sAA,157259,4
297,0.742,0.658,7,-7.998,1,0.247,0.0646,4.64E-06,0.307,0.437,83.061,audio_features,23LV5OIpaMR350jh859i1C,spotify:track:23LV5OIpaMR350jh859i1C,https://api.spotify.com/v1/tracks/23LV5OIpaMR350jh859i1C,https://api.spotify.com/v1/audio-analysis/23LV5OIpaMR350jh859i1C,210960,4
